"FRAME_NO, MEAN, STD_DEV"
3851,39.8,2.181742422927143
3852,39.8,2.821347195933177
3853,39.8,2.821347195933177
3854,39.8,2.821347195933177
3855,39.8,2.821347195933177
3856,39.8,2.821347195933177
3857,39.8,2.821347195933177
3858,39.8,2.821347195933177
3859,39.8,4.308131845707603
3860,39.8,4.308131845707603
3861,39.8,4.308131845707603
3862,39.9,3.1128764832546763
3863,39.9,3.1128764832546763
3864,39.9,3.1128764832546763
3865,39.9,3.1128764832546763
3866,40.0,3.1937438845342623
3867,39.9,3.1128764832546763
3868,39.9,3.1128764832546763
3869,39.8,3.1874754901018454
3870,39.8,3.1874754901018454
3871,39.8,3.1874754901018454
3872,39.8,3.1874754901018454
3873,39.8,3.1874754901018454
3874,39.8,3.1874754901018454
3875,39.8,3.1874754901018454
3876,39.8,3.1874754901018454
3877,39.8,3.1874754901018454
3878,39.8,3.1874754901018454
3879,39.8,3.1874754901018454
3880,39.7,3.4655446902326914
3881,39.7,3.4655446902326914
3882,39.7,3.4655446902326914
3883,39.7,3.4655446902326914
3884,39.7,3.4655446902326914
3885,39.7,3.4655446902326914
3886,39.7,3.4655446902326914
3887,39.7,3.4655446902326914
3888,39.7,3.4655446902326914
3889,39.7,3.4655446902326914
3890,39.7,3.4655446902326914
3891,39.7,3.4655446902326914
3892,39.7,3.4655446902326914
3893,39.7,3.4655446902326914
3894,39.7,3.4655446902326914
3895,39.7,3.4655446902326914
3896,39.7,3.4655446902326914
3897,39.7,3.4655446902326914
3898,39.7,3.4655446902326914
3899,39.7,3.4655446902326914
3900,39.7,3.4655446902326914
3901,39.7,3.4655446902326914
3902,41.0,4.8166378315169185
3903,41.0,4.8166378315169185
3904,41.0,4.8166378315169185
3905,41.0,4.8166378315169185
3906,41.0,4.8166378315169185
3907,41.0,4.8166378315169185
3908,41.0,4.8166378315169185
3909,41.0,4.8166378315169185
3910,41.0,4.8166378315169185
3911,41.0,4.8166378315169185
3912,38.8,4.467661580737736
3913,38.8,4.467661580737736
3914,38.8,4.467661580737736
3915,38.8,4.467661580737736
3916,38.8,4.467661580737736
3917,38.8,4.467661580737736
3918,38.8,4.467661580737736
3919,38.8,4.467661580737736
3920,39.3,2.968164415931166
3921,39.3,2.968164415931166
3922,39.3,2.968164415931166
3923,39.3,2.968164415931166
3924,39.3,2.968164415931166
3925,39.3,2.968164415931166
3926,39.3,2.968164415931166
3927,39.3,2.968164415931166
3928,39.3,2.968164415931166
3929,39.3,2.968164415931166
3930,39.3,2.968164415931166
3931,39.3,2.968164415931166
3932,39.3,2.968164415931166
3933,39.3,2.968164415931166
3934,39.3,2.968164415931166
3935,39.3,2.968164415931166
3936,39.3,2.968164415931166
3937,39.3,2.968164415931166
3938,39.3,2.968164415931166
3939,39.3,2.968164415931166
3940,39.3,2.968164415931166
3941,39.3,2.968164415931166
3942,39.5,3.905124837953327
3943,39.5,3.905124837953327
3944,39.5,3.905124837953327
3945,39.5,3.905124837953327
3946,39.5,3.905124837953327
3947,39.5,3.905124837953327
3948,39.5,3.905124837953327
3949,39.5,3.905124837953327
3950,39.5,3.905124837953327
3951,39.5,3.905124837953327
3952,39.5,3.905124837953327
3953,39.5,3.905124837953327
3954,39.5,3.905124837953327
3955,39.5,3.905124837953327
3956,39.5,3.905124837953327
3957,39.5,3.905124837953327
3958,39.5,3.905124837953327
3959,39.5,3.905124837953327
3960,39.5,3.905124837953327
3961,39.5,3.905124837953327
3962,39.8,3.8418745424597094
3963,39.8,3.8418745424597094
3964,39.8,3.8418745424597094
3965,39.8,3.8418745424597094
3966,39.8,3.8418745424597094
3967,39.8,3.8418745424597094
3968,39.8,3.8418745424597094
3969,39.8,3.8418745424597094
3970,38.2,3.0594117081556713
3971,38.2,3.0594117081556713
3972,38.2,3.0594117081556713
3973,38.2,3.0594117081556713
3974,38.2,3.0594117081556713
3975,38.2,3.0594117081556713
3976,38.2,3.0594117081556713
3977,38.2,3.0594117081556713
3978,38.2,3.0594117081556713
3979,38.2,3.0594117081556713
3980,38.7,2.9
3981,38.7,2.9
3982,38.7,2.9
3983,38.7,2.9
3984,38.7,2.9
3985,38.7,2.9
3986,38.7,2.9
3987,38.7,2.9
3988,38.7,2.9
3989,38.7,2.9
3990,38.7,2.9
3991,38.7,2.9
3992,38.7,2.9
3993,38.7,2.9
3994,38.7,2.9
3995,38.7,2.9
3996,38.7,2.9
3997,38.7,2.9
3998,38.7,2.9
3999,41.3,2.8301943396169813
4000,42.8,5.2115256883181535
4001,42.6,5.332916650389353
4002,41.6,3.4698703145794947
4003,41.6,3.4698703145794947
4004,41.6,3.4698703145794947
4005,42.3,4.290687590584987
4006,42.3,4.290687590584987
4007,41.0,3.03315017762062
4008,41.1,2.981610303175115
4009,41.0,3.03315017762062
4010,42.1,6.0074953183502355
4011,41.8,5.509990925582364
4012,44.4,5.624944444170093
4013,44.4,5.624944444170093
4014,44.4,5.624944444170093
4015,43.7,5.404627646748664
4016,43.7,5.404627646748664
4017,43.7,5.404627646748664
4018,43.7,5.404627646748664
4019,44.5,5.5
4020,44.5,5.5
4021,44.7,5.657738063926255
4022,41.5,5.200961449578338
4023,41.5,5.200961449578338
4024,41.5,5.200961449578338
4025,41.8,2.9257477676655586
4026,41.8,2.9257477676655586
4027,41.6,2.939387691339814
4028,41.6,4.7791212581394085
4029,40.8,3.340658617698013
4030,40.8,3.340658617698013
4031,40.7,3.2264531609803355
4032,42.9,4.369210454990695
4033,43.1,4.3
4034,42.3,4.196427051671457
4035,42.3,4.196427051671457
4036,42.3,4.196427051671457
4037,42.3,4.196427051671457
4038,42.3,4.196427051671457
4039,42.0,4.266145801540309
4040,42.2,4.791659420284375
4041,42.2,4.791659420284375
4042,42.5,5.352569476429054
4043,42.8,5.230678732248808
4044,42.8,5.230678732248808
4045,43.8,5.528109984434101
4046,43.8,5.528109984434101
4047,44.1,3.6999999999999997
4048,43.9,3.6999999999999997
4049,44.1,3.6999999999999997
4050,42.6,4.17612260356422
4051,42.6,4.17612260356422
4052,43.5,5.123475382979799
4053,43.5,5.123475382979799
4054,43.5,5.123475382979799
4055,43.5,5.123475382979799
4056,43.5,5.123475382979799
4057,42.6,4.17612260356422
4058,42.6,4.17612260356422
4059,42.6,4.17612260356422
4060,40.3,3.9
4061,40.3,3.9
4062,41.6,4.454211490264018
4063,41.6,4.454211490264018
4064,41.6,4.454211490264018
4065,41.6,4.454211490264018
4066,41.6,4.454211490264018
4067,41.5,4.410215414239989
4068,41.5,4.410215414239989
4069,43.5,3.2939338184001206
4070,43.4,3.1685959035509716
4071,43.5,3.138470965295043
4072,42.0,4.266145801540309
4073,42.0,4.266145801540309
4074,41.4,3.8522720568516444
4075,39.9,5.262128846769148
4076,39.9,5.262128846769148
4077,39.9,4.060788100849391
4078,39.8,4.069397989875161
4079,40.2,4.28485705712571
4080,42.2,5.5641710972974225
4081,42.2,5.5641710972974225
4082,42.7,5.404627646748664
4083,42.7,5.404627646748664
4084,42.7,5.404627646748664
4085,41.1,4.825971404805461
4086,41.1,4.825971404805461
4087,41.1,4.825971404805461
4088,41.1,4.825971404805461
4089,41.7,5.1778373863998475
4090,41.7,5.1000000000000005
4091,41.7,5.1778373863998475
4092,41.1,5.3563046963368315
4093,41.1,5.3563046963368315
4094,41.1,5.3563046963368315
4095,41.5,4.883646178829912
4096,41.5,4.883646178829912
4097,41.5,4.883646178829912
4098,41.5,4.883646178829912
4099,42.5,4.780167361086848
4100,42.5,4.780167361086848
4101,42.5,4.780167361086848
4102,41.7,4.561797891182818
4103,41.6,4.5431266766402185
4104,40.3,4.026164427839479
4105,40.3,4.026164427839479
4106,40.3,4.026164427839479
4107,40.3,4.026164427839479
4108,40.3,4.026164427839479
4109,40.4,4.1521078984053394
4110,38.8,4.044749683231337
4111,38.8,4.044749683231337
4112,38.8,4.044749683231337
4113,39.3,4.517742799230607
4114,39.3,4.517742799230607
4115,38.8,4.142463035441596
4116,38.8,4.142463035441596
4117,40.6,4.1521078984053394
4118,40.6,4.1521078984053394
4119,40.2,4.044749683231337
4120,38.5,3.905124837953327
4121,37.9,3.9357337308308855
4122,38.5,3.0413812651491097
4123,38.5,3.0413812651491097
4124,38.5,3.0413812651491097
4125,38.5,3.0413812651491097
4126,38.5,3.0413812651491097
4127,38.5,3.0413812651491097
4128,38.5,3.0413812651491097
4129,38.5,3.0413812651491097
4130,38.1,3.477067730142742
4131,38.3,3.226453160980336
4132,38.1,3.477067730142742
4133,38.1,3.477067730142742
4134,39.0,3.8987177379235853
4135,39.2,3.627671429443411
4136,39.0,3.8987177379235853
4137,38.9,3.6180105030251086
4138,38.9,3.6180105030251086
4139,38.7,3.001666203960727
4140,38.6,3.104834939252005
4141,38.6,3.104834939252005
4142,38.5,3.5
4143,38.6,3.4698703145794942
4144,38.5,3.5
4145,39.5,3.8794329482541645
4146,39.5,3.8794329482541645
4147,37.8,2.181742422927143
4148,37.9,2.4677925358506134
4149,37.9,2.4677925358506134
4150,37.3,2.758622844826744
4151,37.4,2.764054992217051
4152,37.0,2.3664319132398464
4153,37.0,2.3664319132398464
4154,36.8,2.8213471959331766
4155,39.6,3.746998799039039
4156,39.4,3.6660605559646724
4157,39.4,3.6660605559646724
4158,39.4,3.6660605559646724
4159,37.3,2.4103941586387903
4160,37.1,2.6248809496813372
4161,37.1,2.6248809496813372
4162,38.6,2.2891046284519194
4163,38.6,2.2891046284519194
4164,38.6,2.2891046284519194
4165,38.6,2.2891046284519194
4166,38.6,2.2891046284519194
4167,38.8,2.3579652245103193
4168,38.8,2.3579652245103193
4169,38.2,1.7204650534085253
4170,38.2,1.7204650534085253
4171,38.2,1.7204650534085253
4172,37.9,1.6401219466856725
4173,37.7,1.552417469626002
4174,37.9,1.6401219466856725
4175,36.9,1.7578395831246945
4176,37.5,1.8027756377319946
4177,38.1,1.8681541692269403
4178,38.1,1.8681541692269403
4179,38.2,2.0396078054371136
4180,37.9,1.6401219466856725
4181,37.9,1.6401219466856725
4182,38.4,2.2891046284519194
4183,38.4,2.2891046284519194
4184,38.4,2.2891046284519194
4185,38.4,2.2891046284519194
4186,38.4,2.2891046284519194
4187,38.4,2.2891046284519194
4188,38.4,2.2891046284519194
4189,38.4,2.2891046284519194
4190,38.4,2.2891046284519194
4191,38.4,2.2891046284519194
4192,37.0,2.3664319132398464
4193,37.0,2.3664319132398464
4194,37.0,2.3664319132398464
4195,37.0,2.3664319132398464
4196,37.0,2.3664319132398464
4197,37.0,2.3664319132398464
4198,37.0,2.3664319132398464
4199,37.0,2.3664319132398464
4200,37.0,2.3664319132398464
4201,37.0,2.3664319132398464
4202,37.2,2.0880613017821097
4203,37.1,2.118962010041709
4204,37.2,2.0880613017821097
4205,37.2,2.0880613017821097
4206,37.2,2.0880613017821097
4207,37.1,2.118962010041709
4208,37.2,2.0880613017821097
4209,37.2,2.0880613017821097
4210,37.2,2.0880613017821097
4211,37.1,2.118962010041709
4212,37.2,2.0880613017821097
4213,37.2,2.0880613017821097
4214,37.2,2.0880613017821097
4215,37.1,2.118962010041709
4216,37.2,2.0880613017821097
4217,37.2,2.0880613017821097
4218,37.2,2.0880613017821097
4219,37.1,2.118962010041709
4220,37.2,2.0880613017821097
4221,37.2,2.0880613017821097
4222,38.1,2.7
4223,38.1,2.9137604568666933
4224,38.1,2.7
4225,38.1,2.7
4226,38.1,2.7
4227,38.1,2.9137604568666933
4228,38.1,2.7
4229,38.1,2.7
4230,38.1,2.7
4231,38.1,2.9137604568666933
4232,38.1,2.7
4233,38.1,2.7
4234,38.1,2.7
4235,38.1,2.9137604568666933
4236,38.1,2.7
4237,38.1,2.7
4238,38.1,2.7
4239,38.1,2.9137604568666933
4240,38.1,2.7
4241,38.1,2.7
4242,38.7,2.2825424421026654
4243,38.7,2.2825424421026654
4244,38.7,2.2825424421026654
4245,38.7,2.2825424421026654
4246,38.7,2.2825424421026654
4247,38.7,2.2825424421026654
4248,38.7,2.2825424421026654
4249,39.6,2.9393876913398134
4250,38.5,3.6674241641784495
4251,38.5,3.6674241641784495
4252,38.5,3.6674241641784495
4253,38.5,3.6674241641784495
4254,38.5,3.6674241641784495
4255,38.5,3.6674241641784495
4256,38.5,3.6674241641784495
4257,38.5,3.6674241641784495
4258,38.5,3.6674241641784495
4259,38.5,3.6674241641784495
4260,38.5,3.6674241641784495
4261,38.5,3.6674241641784495
4262,41.0,2.6076809620810595
4263,41.0,2.6076809620810595
4264,41.0,2.6076809620810595
4265,41.0,2.6076809620810595
4266,41.0,2.6076809620810595
4267,41.0,2.6076809620810595
4268,41.0,2.6076809620810595
4269,41.0,2.6076809620810595
4270,41.0,2.6076809620810595
4271,41.0,2.6076809620810595
4272,41.0,2.6076809620810595
4273,41.0,2.6076809620810595
4274,41.0,2.6076809620810595
4275,41.0,2.6076809620810595
4276,41.0,2.6076809620810595
4277,41.0,2.6076809620810595
4278,41.0,2.6076809620810595
4279,41.0,2.6076809620810595
4280,41.0,2.6076809620810595
4281,41.0,2.6076809620810595
4282,41.6,4.862098312457287
4283,41.6,4.862098312457287
4284,41.6,4.862098312457287
4285,41.6,4.862098312457287
4286,41.6,4.862098312457287
4287,41.6,4.862098312457287
4288,41.6,4.862098312457287
4289,41.6,4.862098312457287
4290,41.6,4.862098312457287
4291,41.6,4.862098312457287
4292,41.6,4.862098312457287
4293,41.6,4.862098312457287
4294,41.6,4.862098312457287
4295,41.6,4.862098312457287
4296,41.6,4.862098312457287
4297,41.6,4.862098312457287
4298,41.6,4.862098312457287
4299,41.6,4.862098312457287
4300,40.0,3.5496478698597698
4301,40.0,3.5496478698597698
4302,40.0,3.5496478698597698
4303,40.0,3.5496478698597698
4304,40.0,3.924283374069717
4305,40.0,3.924283374069717
4306,40.0,3.924283374069717
4307,40.0,3.924283374069717
4308,40.0,3.924283374069717
4309,40.0,3.924283374069717
4310,40.0,3.924283374069717
4311,40.0,3.924283374069717
4312,40.0,3.924283374069717
4313,40.0,3.924283374069717
4314,40.0,3.924283374069717
4315,40.0,3.924283374069717
4316,40.0,3.924283374069717
4317,40.0,3.924283374069717
4318,40.0,3.924283374069717
4319,40.0,3.924283374069717
4320,40.0,3.924283374069717
4321,40.0,3.924283374069717
4322,40.1,4.369210454990695
4323,40.1,4.369210454990695
4324,40.1,4.369210454990695
4325,40.1,4.369210454990695
4326,40.1,4.369210454990695
4327,40.1,4.369210454990695
4328,40.1,4.369210454990695
4329,40.1,4.369210454990695
4330,40.1,4.369210454990695
4331,40.1,4.369210454990695
4332,40.1,4.369210454990695
4333,40.1,4.369210454990695
4334,40.1,4.369210454990695
4335,40.1,4.369210454990695
4336,40.1,4.369210454990695
4337,40.1,4.369210454990695
4338,40.1,4.369210454990695
4339,40.1,4.369210454990695
4340,40.1,4.369210454990695
4341,40.1,4.369210454990695
4342,40.1,4.369210454990695
4343,40.1,4.369210454990695
4344,40.5,3.640054944640259
4345,40.5,3.640054944640259
4346,40.5,3.640054944640259
4347,40.5,3.640054944640259
4348,40.5,3.640054944640259
4349,40.5,3.640054944640259
4350,40.5,3.640054944640259
4351,40.5,3.640054944640259
4352,41.4,3.49857113690718
4353,41.4,3.49857113690718
4354,41.4,3.49857113690718
4355,40.4,4.923413450036469
4356,40.4,4.923413450036469
4357,41.8,3.9698866482558417
4358,41.8,3.9698866482558417
4359,41.8,3.9698866482558417
4360,41.6,3.746998799039039
4361,41.8,3.9698866482558417
4362,42.8,4.955804677345547
4363,42.8,4.955804677345547
4364,42.8,4.975942121849891
4365,40.8,5.173006862551025
4366,40.8,5.173006862551025
4367,40.8,5.173006862551025
4368,40.2,4.621688003316537
4369,42.5,5.181698563212646
4370,42.5,5.181698563212646
4371,42.5,5.181698563212646
4372,42.4,5.043808085167396
4373,42.5,5.142956348249516
4374,41.5,4.944694126030447
4375,41.5,4.944694126030447
4376,41.1,4.592385001282013
4377,40.5,3.8794329482541645
4378,40.5,3.8794329482541645
4379,40.5,3.8794329482541645
4380,42.4,4.882622246293481
4381,41.3,4.495553358597805
4382,40.4,4.841487374764082
4383,40.4,4.841487374764082
4384,41.5,5.389805191284746
4385,41.0,4.69041575982343
4386,41.0,4.69041575982343
4387,41.0,4.69041575982343
4388,42.0,5.0
4389,41.0,4.69041575982343
4390,41.9,5.243090691567332
4391,41.9,5.243090691567332
4392,43.0,5.458937625582473
4393,41.9,5.243090691567332
4394,39.8,3.8935844667863573
4395,39.8,3.8935844667863573
4396,40.5,4.129164564412516
4397,39.8,3.8935844667863573
4398,39.8,3.8935844667863573
4399,39.8,3.8935844667863573
4400,40.5,4.129164564412516
4401,39.8,3.8935844667863573
4402,39.8,3.8935844667863573
4403,39.8,3.8935844667863573
4404,37.6,3.006659275674582
4405,37.6,3.006659275674582
4406,37.6,3.006659275674582
4407,38.7,3.874274125562103
4408,38.7,3.874274125562103
4409,39.0,4.242640687119285
4410,39.0,4.242640687119285
4411,39.0,4.242640687119285
4412,39.0,4.242640687119285
4413,39.0,4.242640687119285
4414,39.0,4.242640687119285
4415,37.8,3.994996871087636
4416,37.8,3.994996871087636
4417,37.8,3.994996871087636
4418,37.8,3.994996871087636
4419,37.8,3.994996871087636
4420,37.8,3.994996871087636
4421,37.8,3.994996871087636
4422,37.8,3.994996871087636
4423,37.8,3.994996871087636
4424,37.8,3.994996871087636
4425,37.7,3.1953090617340916
4426,37.7,3.1953090617340916
4427,37.7,3.1953090617340916
4428,37.7,3.1953090617340916
4429,37.7,3.1953090617340916
4430,37.7,3.1953090617340916
4431,37.7,3.1953090617340916
4432,38.2,4.28485705712571
4433,38.2,4.28485705712571
4434,38.2,4.28485705712571
4435,37.7,2.685144316419511
4436,37.7,2.685144316419511
4437,37.7,2.685144316419511
4438,37.7,2.685144316419511
4439,39.3,4.817675788178362
4440,39.5,5.044799302251775
4441,39.5,5.044799302251775
4442,38.4,4.673328578219169
4443,38.4,4.673328578219169
4444,38.0,3.82099463490856
4445,38.0,3.82099463490856
4446,38.0,3.82099463490856
4447,38.7,4.001249804748511
4448,38.7,4.001249804748511
4449,38.7,4.001249804748511
4450,39.3,4.495553358597805
4451,39.5,4.4328320518603
4452,39.2,3.682390527904394
4453,39.3,3.579106033634656
4454,39.2,3.682390527904394
4455,39.3,3.407345007480165
4456,39.3,3.407345007480165
4457,38.7,2.4515301344262523
4458,38.7,2.4515301344262523
4459,38.8,2.5612496949731396
4460,39.2,3.458323293158117
4461,39.2,3.458323293158117
4462,39.2,3.458323293158117
4463,39.2,3.458323293158117
4464,39.5,3.640054944640259
4465,39.9,3.3600595232822883
4466,39.9,3.3600595232822883
4467,40.8,4.915282290977803
4468,40.8,4.915282290977803
4469,40.8,4.915282290977803
4470,40.8,4.915282290977803
4471,40.8,4.915282290977803
4472,40.0,3.82099463490856
4473,40.1,3.7
4474,39.8,4.812483766206386
4475,40.5,5.239274758971894
4476,40.5,5.239274758971894
4477,40.8,4.955804677345546
4478,40.8,4.955804677345546
4479,40.8,4.955804677345546
4480,40.8,4.955804677345546
4481,40.8,4.955804677345546
4482,40.2,3.7629775444453557
4483,40.2,3.7629775444453557
4484,40.2,3.7629775444453557
4485,40.7,3.348133808556641
4486,40.7,3.348133808556641
4487,40.9,4.2296571965113205
4488,40.9,4.2296571965113205
4489,40.9,4.2296571965113205
4490,40.9,4.2296571965113205
4491,40.9,4.2296571965113205
4492,40.9,4.2296571965113205
4493,40.9,4.2296571965113205
4494,40.9,4.2296571965113205
4495,40.9,4.2296571965113205
4496,40.9,4.2296571965113205
4497,39.3,3.2264531609803355
4498,39.3,3.2264531609803355
4499,39.8,5.653317610041029
4500,40.2,5.055689863905815
4501,40.2,5.055689863905815
4502,40.2,5.055689863905815
4503,40.2,5.055689863905815
4504,40.2,5.055689863905815
4505,41.8,4.142463035441596
4506,41.8,4.142463035441596
4507,41.6,4.63033476111609
4508,41.6,4.63033476111609
4509,41.6,4.63033476111609
4510,41.6,4.63033476111609
4511,41.6,4.63033476111609
4512,41.8,4.512205669071391
4513,41.8,4.512205669071391
4514,41.8,4.512205669071391
4515,41.6,4.63033476111609
4516,41.6,4.63033476111609
4517,41.6,4.63033476111609
4518,41.6,4.63033476111609
4519,41.6,4.63033476111609
4520,41.6,4.63033476111609
4521,41.6,4.63033476111609
4522,41.6,4.63033476111609
4523,41.6,4.63033476111609
4524,41.6,4.63033476111609
4525,38.9,3.1128764832546763
4526,38.9,3.1128764832546763
4527,38.9,3.1128764832546763
4528,38.9,3.1128764832546763
4529,38.9,3.1128764832546763
4530,38.9,3.1128764832546763
4531,38.9,3.1128764832546763
4532,38.9,3.1128764832546763
4533,38.9,3.1128764832546763
4534,38.9,3.1128764832546763
4535,38.9,3.1128764832546763
4536,38.9,3.1128764832546763
4537,38.9,3.1128764832546763
4538,38.9,3.1128764832546763
4539,38.9,3.1128764832546763
4540,38.9,3.1128764832546763
4541,38.9,3.1128764832546763
4542,38.9,3.1128764832546763
4543,38.9,3.1128764832546763
4544,38.9,3.1128764832546763
4545,38.9,3.1128764832546763
4546,38.9,3.1128764832546763
4547,40.1,3.477067730142742
4548,40.0,3.3763886032268267
4549,40.0,3.3763886032268267
4550,40.0,3.3763886032268267
4551,40.1,3.477067730142742
4552,40.0,3.3763886032268267
4553,40.0,3.3763886032268267
4554,40.0,3.3763886032268267
4555,40.1,3.477067730142742
4556,40.0,3.3763886032268267
4557,40.0,3.3763886032268267
4558,40.0,3.3763886032268267
4559,40.1,3.477067730142742
4560,40.0,3.3763886032268267
4561,40.0,3.3763886032268267
4562,40.0,5.621387729022079
4563,40.0,5.621387729022079
4564,40.0,5.621387729022079
4565,40.0,5.621387729022079
4566,40.0,5.621387729022079
4567,40.8,4.354308211415448
4568,40.8,4.354308211415448
4569,40.8,4.354308211415448
4570,40.8,4.354308211415448
4571,40.8,4.354308211415448
4572,40.8,4.354308211415448
4573,40.8,4.354308211415448
4574,40.8,4.354308211415448
4575,40.8,4.354308211415448
4576,40.8,4.354308211415448
4577,40.8,4.354308211415448
4578,40.8,4.354308211415448
4579,40.8,4.354308211415448
4580,40.8,4.354308211415448
4581,40.8,4.354308211415448
4582,40.8,4.354308211415448
4583,40.8,4.354308211415448
4584,40.8,4.354308211415448
4585,40.8,4.354308211415448
4586,40.8,4.354308211415448
4587,40.7,4.517742799230607
4588,40.7,4.517742799230607
4589,40.7,4.517742799230607
4590,40.7,4.517742799230607
4591,40.7,4.517742799230607
4592,40.7,4.517742799230607
4593,40.7,4.517742799230607
4594,40.7,4.517742799230607
4595,40.7,4.517742799230607
4596,40.7,4.517742799230607
4597,40.7,4.517742799230607
4598,40.7,4.517742799230607
4599,40.7,4.517742799230607
4600,40.7,4.517742799230607
4601,40.7,4.517742799230607
4602,40.5,5.748912940721924
4603,40.5,5.748912940721924
4604,40.5,5.748912940721924
4605,40.5,5.748912940721924
4606,40.5,5.748912940721924
4607,40.5,5.748912940721924
4608,40.5,5.748912940721924
4609,40.5,5.748912940721924
4610,40.5,5.748912940721924
4611,40.5,5.748912940721924
4612,40.5,5.748912940721924
4613,40.5,5.748912940721924
4614,40.5,5.748912940721924
4615,40.5,5.748912940721924
4616,40.5,5.748912940721924
4617,40.5,5.748912940721924
4618,40.5,5.748912940721924
4619,40.5,5.748912940721924
4620,40.5,5.748912940721924
4621,40.5,5.748912940721924
4622,40.5,5.748912940721924
4623,40.5,5.748912940721924
4624,40.5,5.748912940721924
4625,41.6,4.737087712930804
4626,41.6,4.737087712930804
4627,41.6,4.737087712930804
4628,41.6,4.737087712930804
4629,41.6,4.737087712930804
4630,41.6,4.737087712930804
4631,41.6,4.737087712930804
4632,41.6,4.737087712930804
4633,41.6,4.737087712930804
4634,41.6,4.737087712930804
4635,41.6,4.737087712930804
4636,41.6,4.737087712930804
4637,41.6,4.737087712930804
4638,41.6,4.737087712930804
4639,41.6,4.737087712930804
4640,41.6,4.737087712930804
4641,41.6,4.737087712930804
4642,41.6,4.737087712930804
4643,41.6,4.737087712930804
4644,40.1,6.024118192731613
4645,40.1,6.024118192731613
4646,40.1,6.024118192731613
4647,40.1,6.024118192731613
4648,40.1,6.024118192731613
4649,40.1,6.024118192731613
4650,40.1,6.024118192731613
4651,40.1,6.024118192731613
4652,40.1,6.024118192731613
4653,40.1,6.024118192731613
4654,40.1,6.024118192731613
4655,40.1,6.024118192731613
4656,40.1,6.024118192731613
4657,39.4,4.862098312457287
4658,39.4,4.862098312457287
4659,39.4,4.862098312457287
4660,39.4,4.862098312457287
4661,39.4,4.862098312457287
4662,41.6,5.695612346359257
4663,41.6,5.695612346359257
4664,41.6,5.695612346359257
4665,41.6,5.695612346359257
4666,41.6,5.695612346359257
4667,41.1,7.217340230306452
4668,41.1,7.217340230306452
4669,41.0,7.211102550927978
4670,41.0,7.211102550927978
4671,41.0,7.211102550927978
4672,39.8,6.896375859826668
4673,39.8,6.896375859826668
4674,39.8,6.896375859826668
4675,39.8,6.896375859826668
4676,39.8,6.896375859826668
4677,42.8,6.720119046564577
4678,42.8,6.720119046564577
4679,39.5,6.119640512317697
4680,39.5,6.119640512317697
4681,39.5,6.119640512317697
4682,41.9,6.155485358604957
4683,41.9,6.155485358604957
4684,40.8,5.74108003776293
4685,40.8,5.74108003776293
4686,40.8,5.74108003776293
4687,40.8,5.74108003776293
4688,40.8,5.74108003776293
4689,40.8,5.74108003776293
4690,40.8,5.74108003776293
4691,40.8,5.74108003776293
4692,40.9,5.734980383575867
4693,40.8,5.74108003776293
4694,40.9,5.734980383575867
4695,42.8,6.321392251711644
4696,42.8,6.321392251711644
4697,42.0,6.434283176858165
4698,42.0,6.434283176858165
4699,42.7,7.267048919609665
4700,41.0,4.266145801540309
4701,41.0,4.266145801540309
4702,41.0,4.266145801540309
4703,41.2,4.214261501141095
4704,43.0,5.366563145999495
4705,43.0,5.366563145999495
4706,43.0,5.366563145999495
4707,43.6,5.295280917949491
4708,43.8,5.114684741017769
4709,43.8,5.114684741017769
4710,41.4,5.161395160225576
4711,41.5,5.296225070746145
4712,41.4,5.161395160225576
4713,41.4,5.161395160225576
4714,41.6,5.817215828899594
4715,41.4,5.748043145279966
4716,37.3,1.7349351572897471
4717,38.2,1.0770329614269007
4718,38.3,1.2688577540449522
4719,35.3,5.459853477887479
4720,35.3,5.459853477887479
4721,35.3,5.459853477887479
4722,34.8,6.11228271597445
4723,34.8,6.11228271597445
4724,34.8,6.11228271597445
4725,35.1,6.394528911499267
4726,35.1,6.394528911499267
4727,35.6,6.7852781814749505
4728,35.1,6.394528911499267
4729,35.1,6.394528911499267
4730,37.3,6.181423784210237
4731,37.1,5.889821729050889
4732,38.1,6.268173577685928
4733,38.1,6.268173577685928
4734,38.2,6.273754856543249
4735,36.9,6.905794668247819
4736,36.9,6.905794668247819
4737,36.9,6.905794668247819
4738,36.9,6.905794668247819
4739,38.6,6.931089380465383
4740,38.6,7.255342858886822
4741,38.6,6.931089380465383
4742,36.9,6.905794668247819
4743,36.9,6.905794668247819
4744,36.9,6.905794668247819
4745,37.9,5.85576638878294
4746,38.0,5.89915248150105
4747,37.9,5.85576638878294
4748,38.0,5.89915248150105
4749,39.1,7.3
4750,38.6,6.814690014960329
4751,38.9,6.472248450113763
4752,39.6,6.726068688320094
4753,39.7,6.723838189605695
4754,42.1,5.243090691567332
4755,43.9,5.08822169328342
4756,44.0,5.2345009313209605
4757,42.4,4.5431266766402185
4758,42.4,4.5431266766402185
4759,42.4,4.5431266766402185
4760,43.7,5.292447448959697
4761,43.7,5.292447448959697
4762,42.2,3.9446165846632035
4763,42.2,3.9446165846632035
4764,42.2,3.9446165846632035
4765,42.5,3.4713109915419564
4766,41.2,4.214261501141095
4767,42.0,3.872983346207417
4768,42.1,3.9102429592034302
4769,42.0,3.872983346207417
4770,41.0,6.0
4771,41.0,6.0
4772,40.9,5.906775770248943
4773,41.0,6.0
